Token	POS-Tag	OOV	Sentence
as	DET	0	O que as etapas que montam um curso possuem?
etapas	NOUN	0	O que as etapas que montam um curso possuem?
que	PRON	0	O que as etapas que montam um curso possuem?
montam	VERB	1	O que as etapas que montam um curso possuem?
um	DET	0	O que as etapas que montam um curso possuem?
curso	NOUN	0	O que as etapas que montam um curso possuem?
possuem	VERB	0	O que as etapas que montam um curso possuem?
?	PUNCT	0	O que as etapas que montam um curso possuem?
O	PRON	0	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
que	PRON	0	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
quer	VERB	0	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
dizer	VERB	0	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
quando	ADV	0	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
um	DET	0	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
professor	NOUN	0	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
opta	VERB	1	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
por	SCONJ	0	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
avaliar	VERB	0	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
a	DET	0	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
sua	DET	0	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
matéria	NOUN	0	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
através	ADV	0	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
de	ADP	0	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
seminários	NOUN	1	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
ao	ADP	0	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
invés	ADV	0	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
de	ADP	0	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
provas	NOUN	0	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
?	PUNCT	0	O que quer dizer quando um professor opta por avaliar a sua matéria através de seminários ao invés de provas?
Qual	DET	0	Qual o objetivo das ativdades complementares?
o	DET	0	Qual o objetivo das ativdades complementares?
objetivo	NOUN	0	Qual o objetivo das ativdades complementares?
das	ADP	0	Qual o objetivo das ativdades complementares?
ativdades	NOUN	1	Qual o objetivo das ativdades complementares?
complementares	ADJ	0	Qual o objetivo das ativdades complementares?
?	PUNCT	0	Qual o objetivo das ativdades complementares?
Ao	PRON	0	Ao que as cotas do estágio devem ser destinadas?
que	PRON	0	Ao que as cotas do estágio devem ser destinadas?
as	DET	0	Ao que as cotas do estágio devem ser destinadas?
cotas	NOUN	1	Ao que as cotas do estágio devem ser destinadas?
do	ADP	0	Ao que as cotas do estágio devem ser destinadas?
estágio	NOUN	0	Ao que as cotas do estágio devem ser destinadas?
devem	VERB	0	Ao que as cotas do estágio devem ser destinadas?
ser	AUX	0	Ao que as cotas do estágio devem ser destinadas?
destinadas	VERB	0	Ao que as cotas do estágio devem ser destinadas?
?	PUNCT	0	Ao que as cotas do estágio devem ser destinadas?
O	PRON	0	O que é necessário apresentar para comprovar a participação em um evento?
que	PRON	0	O que é necessário apresentar para comprovar a participação em um evento?
é	AUX	0	O que é necessário apresentar para comprovar a participação em um evento?
necessário	ADJ	0	O que é necessário apresentar para comprovar a participação em um evento?
apresentar	VERB	0	O que é necessário apresentar para comprovar a participação em um evento?
para	SCONJ	0	O que é necessário apresentar para comprovar a participação em um evento?
comprovar	VERB	1	O que é necessário apresentar para comprovar a participação em um evento?
a	DET	0	O que é necessário apresentar para comprovar a participação em um evento?
participação	NOUN	0	O que é necessário apresentar para comprovar a participação em um evento?
em	ADP	0	O que é necessário apresentar para comprovar a participação em um evento?
um	DET	0	O que é necessário apresentar para comprovar a participação em um evento?
evento	NOUN	0	O que é necessário apresentar para comprovar a participação em um evento?
?	PUNCT	0	O que é necessário apresentar para comprovar a participação em um evento?
Por	ADP	0	Por quem deve ser assinado o formulário de participação?
quem	PRON	0	Por quem deve ser assinado o formulário de participação?
deve	VERB	0	Por quem deve ser assinado o formulário de participação?
ser	AUX	0	Por quem deve ser assinado o formulário de participação?
assinado	VERB	0	Por quem deve ser assinado o formulário de participação?
o	DET	0	Por quem deve ser assinado o formulário de participação?
formulário	NOUN	1	Por quem deve ser assinado o formulário de participação?
de	ADP	0	Por quem deve ser assinado o formulário de participação?
participação	NOUN	0	Por quem deve ser assinado o formulário de participação?
?	PUNCT	0	Por quem deve ser assinado o formulário de participação?
Quais	DET	1	Quais algumas opções para preencher carga horária?
algumas	DET	0	Quais algumas opções para preencher carga horária?
opções	NOUN	0	Quais algumas opções para preencher carga horária?
para	SCONJ	0	Quais algumas opções para preencher carga horária?
preencher	VERB	1	Quais algumas opções para preencher carga horária?
carga	NOUN	0	Quais algumas opções para preencher carga horária?
horária	ADJ	1	Quais algumas opções para preencher carga horária?
?	PUNCT	0	Quais algumas opções para preencher carga horária?
Qual	DET	0	Qual o valor de um crédito na maioria das universidades?
o	DET	0	Qual o valor de um crédito na maioria das universidades?
valor	NOUN	0	Qual o valor de um crédito na maioria das universidades?
de	ADP	0	Qual o valor de um crédito na maioria das universidades?
um	DET	0	Qual o valor de um crédito na maioria das universidades?
crédito	NOUN	0	Qual o valor de um crédito na maioria das universidades?
na	ADP	0	Qual o valor de um crédito na maioria das universidades?
maioria	NOUN	0	Qual o valor de um crédito na maioria das universidades?
das	ADP	0	Qual o valor de um crédito na maioria das universidades?
universidades	NOUN	0	Qual o valor de um crédito na maioria das universidades?
?	PUNCT	0	Qual o valor de um crédito na maioria das universidades?
Quantas	DET	1	Quantas horas de atividades extra-curriculares devem ser realizadas caso a faculdade exige 30 créditos?
horas	NOUN	0	Quantas horas de atividades extra-curriculares devem ser realizadas caso a faculdade exige 30 créditos?
de	ADP	0	Quantas horas de atividades extra-curriculares devem ser realizadas caso a faculdade exige 30 créditos?
atividades	NOUN	0	Quantas horas de atividades extra-curriculares devem ser realizadas caso a faculdade exige 30 créditos?
extra-curriculares	ADJ	1	Quantas horas de atividades extra-curriculares devem ser realizadas caso a faculdade exige 30 créditos?
devem	VERB	0	Quantas horas de atividades extra-curriculares devem ser realizadas caso a faculdade exige 30 créditos?
ser	AUX	0	Quantas horas de atividades extra-curriculares devem ser realizadas caso a faculdade exige 30 créditos?
realizadas	VERB	0	Quantas horas de atividades extra-curriculares devem ser realizadas caso a faculdade exige 30 créditos?
caso	SCONJ	0	Quantas horas de atividades extra-curriculares devem ser realizadas caso a faculdade exige 30 créditos?
a	DET	0	Quantas horas de atividades extra-curriculares devem ser realizadas caso a faculdade exige 30 créditos?
faculdade	NOUN	0	Quantas horas de atividades extra-curriculares devem ser realizadas caso a faculdade exige 30 créditos?
exige	VERB	0	Quantas horas de atividades extra-curriculares devem ser realizadas caso a faculdade exige 30 créditos?
30	NUM	0	Quantas horas de atividades extra-curriculares devem ser realizadas caso a faculdade exige 30 créditos?
créditos	NOUN	0	Quantas horas de atividades extra-curriculares devem ser realizadas caso a faculdade exige 30 créditos?
?	PUNCT	0	Quantas horas de atividades extra-curriculares devem ser realizadas caso a faculdade exige 30 créditos?
Como	ADV	0	Como o aluno pode adquirir conhecimento sem o acompanhamento de um professor?
o	DET	0	Como o aluno pode adquirir conhecimento sem o acompanhamento de um professor?
aluno	NOUN	0	Como o aluno pode adquirir conhecimento sem o acompanhamento de um professor?
pode	VERB	0	Como o aluno pode adquirir conhecimento sem o acompanhamento de um professor?
adquirir	VERB	0	Como o aluno pode adquirir conhecimento sem o acompanhamento de um professor?
conhecimento	NOUN	0	Como o aluno pode adquirir conhecimento sem o acompanhamento de um professor?
sem	ADP	0	Como o aluno pode adquirir conhecimento sem o acompanhamento de um professor?
o	DET	0	Como o aluno pode adquirir conhecimento sem o acompanhamento de um professor?
acompanhamento	NOUN	0	Como o aluno pode adquirir conhecimento sem o acompanhamento de um professor?
de	ADP	0	Como o aluno pode adquirir conhecimento sem o acompanhamento de um professor?
um	DET	0	Como o aluno pode adquirir conhecimento sem o acompanhamento de um professor?
professor	NOUN	0	Como o aluno pode adquirir conhecimento sem o acompanhamento de um professor?
?	PUNCT	0	Como o aluno pode adquirir conhecimento sem o acompanhamento de um professor?
O	PRON	0	O que a metodologia da auto-aprendizagem proporciona ao aluno?
que	PRON	0	O que a metodologia da auto-aprendizagem proporciona ao aluno?
a	DET	0	O que a metodologia da auto-aprendizagem proporciona ao aluno?
metodologia	NOUN	0	O que a metodologia da auto-aprendizagem proporciona ao aluno?
da	ADP	0	O que a metodologia da auto-aprendizagem proporciona ao aluno?
auto-aprendizagem	NOUN	1	O que a metodologia da auto-aprendizagem proporciona ao aluno?
proporciona	VERB	0	O que a metodologia da auto-aprendizagem proporciona ao aluno?
ao	ADP	0	O que a metodologia da auto-aprendizagem proporciona ao aluno?
aluno	NOUN	0	O que a metodologia da auto-aprendizagem proporciona ao aluno?
?	PUNCT	0	O que a metodologia da auto-aprendizagem proporciona ao aluno?
Qual	PRON	0	Qual a ideia da metodologia de auto-aprendizado?
a	DET	0	Qual a ideia da metodologia de auto-aprendizado?
ideia	NOUN	0	Qual a ideia da metodologia de auto-aprendizado?
da	ADP	0	Qual a ideia da metodologia de auto-aprendizado?
metodologia	NOUN	0	Qual a ideia da metodologia de auto-aprendizado?
de	ADP	0	Qual a ideia da metodologia de auto-aprendizado?
auto-aprendizado	NOUN	1	Qual a ideia da metodologia de auto-aprendizado?
?	PUNCT	0	Qual a ideia da metodologia de auto-aprendizado?
